"region","especie","timepoint","mort_total","mort_prim_depredadores","mort_prim_embrionaria","mort_prim_eliminacion","mort_prim_ambiental","mort_prim_sin_causa_aparente","mort_prim_secundaria","mort_prim_otras","mort_prim_desadaptado","mort_prim_deforme","mort_prim_dano_mecanico","mort_sec_vibrio","mort_sec_ipn","mort_sec_furunculosis_atipica","mort_sec_bkd","mort_sec_srs","mort_sec_isa","mort_sec_sit","mort_sec_yersiniosis","mort_sec_micosis","mort_sec_francisellosis","mort_sec_flavobacteriosis","mort_sec_amebiasis","mort_sec_sindrome_icterico","mort_sec_hsmi","mort_sec_tenacibaculosis","mort_sec_estreptococosis","mort_sec_ich","mort_sec_exofialosis","mort_sec_shs","mort_sec_nefrocalcinosis","mort_sec_real","mort_total_real","n_observaciones","pct_prim_depredadores","pct_prim_embrionaria","pct_prim_eliminacion","pct_prim_ambiental","pct_prim_sin_causa_aparente","pct_prim_secundaria","pct_prim_otras","pct_prim_desadaptado","pct_prim_deforme","pct_prim_dano_mecanico","pct_sec_vibrio","pct_sec_ipn","pct_sec_furunculosis_atipica","pct_sec_bkd","pct_sec_srs","pct_sec_isa","pct_sec_sit","pct_sec_yersiniosis","pct_sec_micosis","pct_sec_francisellosis","pct_sec_flavobacteriosis","pct_sec_amebiasis","pct_sec_sindrome_icterico","pct_sec_hsmi","pct_sec_tenacibaculosis","pct_sec_estreptococosis","pct_sec_ich","pct_sec_exofialosis","pct_sec_shs","pct_sec_nefrocalcinosis"
"X Región","Salmón Atlántico","Semana 28 - Julio 2024",132314,4805,0,25897,3022,2125,38156,11994,11359,2700,31172,0,0,431,465,18053,0,0,0,104,0,0,96,2,487,18431,0,0,23,0,64,38156,131230,867,3.66151032538292,0,19.7340547130991,2.30282709746247,1.6192943686657,29.0756686733216,9.1396784271889,8.65579516878763,2.05745637430466,23.7537148517869,0,0,1.12957333053779,1.21868120348045,47.3136597127582,0,0,0,0.272565258412832,0,0,0.251598700073383,0.00524163958486215,1.27633923891393,48.3043295942971,0,0,0.0602788552259147,0,0.167732466715589
"X Región","Salmón Atlántico","Semana 28 - Julio 2025",125673,7108,0,15536,1018,1587,23117,10735,12631,3632,48480,0,0,47,1389,10775,0,0,0,30,0,0,0,0,0,10805,0,0,47,0,24,23117,123844,873,5.73947869900843,0,12.5448144439779,0.822001873324505,1.28145085753044,18.6662252511224,8.66816317302413,10.1991214754045,2.932721811311,39.1460224152967,0,0,0.203313578751568,6.00856512523251,46.6107193840031,0,0,0,0.129774624735043,0,0,0,0,0,46.7404940087382,0,0,0.203313578751568,0,0.103819699788035
"X Región","Salmón Atlántico","Semana 29 - Julio 2024",125896,2894,0,21566,1706,1583,37980,12984,11503,3147,31492,0,1,468,496,18509,0,0,0,63,0,0,123,0,465,17759,0,0,25,0,71,37980,124855,888,2.3178887509511,0,17.2728364903288,1.36638500660766,1.26787073004685,30.4192863721917,10.3992631452485,9.21308718113011,2.52052380761684,25.2228585158784,0,0.00263296471827278,1.23222748815166,1.3059505002633,48.7335439705108,0,0,0,0.165876777251185,0,0,0.323854660347551,0,1.22432859399684,46.7588204318062,0,0,0.0658241179568194,0,0.186940494997367
"X Región","Salmón Atlántico","Semana 29 - Julio 2025",130524,6571,0,28233,921,1525,24255,11518,11816,3758,39879,0,0,19,483,10720,0,0,0,125,0,0,0,0,0,12875,0,0,9,0,24,24255,128476,874,5.11457392820449,0,21.9753105638407,0.716865406768579,1.18699212304244,18.8790124225536,8.9650985398051,9.19704847597995,2.92505993337277,31.0400386064323,0,0,0.0783343640486498,1.99134199134199,44.1970727685013,0,0,0,0.515357658214801,0,0,0,0,0,53.0818387961245,0,0,0.0371057513914657,0,0.0989486703772418
"X Región","Salmón Atlántico","Semana 3 - Enero 2024",119503,2783,0,9722,1498,2298,54511,5099,15188,2928,25058,0,0,65,145,31927,0,0,0,0,0,0,380,11,1895,20009,0,0,42,0,37,54511,119085,890,2.33698618633749,0,8.16391653020951,1.25792501154637,1.92971406978209,45.7748666918588,4.28181550992988,12.753915270605,2.45874795314271,21.0421127765882,0,0,0.119241987855662,0.266001357524169,58.5698299425804,0,0,0,0,0,0,0.69710700592541,0.0201794133294197,3.47636256902277,36.7063528462145,0,0,0.0770486690759663,0,0.0678762084716846
"X Región","Salmón Atlántico","Semana 3 - Enero 2025",83618,633,0,9833,1594,2450,20641,4052,12393,3667,28084,0,0,93,664,12908,0,0,0,0,0,0,0,0,0,6864,0,0,72,0,40,20641,83347,767,0.759475446026852,0,11.79766518291,1.91248635223823,2.93951791906127,24.7651385172832,4.86160269715767,14.869161457521,4.39967845273375,33.6952739750681,0,0,0.450559565912504,3.21689840608498,62.5357298580495,0,0,0,0,0,0,0,0,0,33.2542028002519,0,0,0.348820309093552,0,0.193789060607529
"X Región","Salmón Atlántico","Semana 30 - Julio 2024",122878,6141,0,16197,5031,1591,34376,10693,11150,3103,33446,0,0,191,394,18868,0,0,0,72,0,0,59,0,333,14291,0,0,24,0,144,34376,121728,890,5.04485410094637,0,13.3058951104101,4.13298501577287,1.30701235541535,28.2400105152471,8.78433885383807,9.15976603575184,2.54912592008412,27.4760120925342,0,0,0.555620200139632,1.14614847568071,54.887130556202,0,0,0,0.209448452408657,0,0,0.171631370723761,0,0.96869909239004,41.572608796835,0,0,0.0698161508028857,0,0.418896904817314
"X Región","Salmón Atlántico","Semana 30 - Julio 2025",116636,11390,0,17417,2285,1464,23485,14583,10123,3546,31480,0,0,3,553,12085,0,0,0,5,0,0,0,0,0,10726,0,0,34,0,79,23485,115773,872,9.83821789190917,0,15.0440949098667,1.97368989315298,1.26454354642274,20.2853860571981,12.5962011868052,8.74383491833156,3.06289031121246,27.191141285101,0,0,0.0127741111347669,2.35469448584203,51.4583776878859,0,0,0,0.0212901852246115,0,0,0,0,0,45.6717053438365,0,0,0.144773259527358,0,0.336384926548861
"X Región","Salmón Atlántico","Semana 31 - Agosto 2024",116603,6467,0,18680,2048,1671,32195,8851,10510,2597,32416,0,0,195,447,17278,0,0,0,57,0,0,0,0,197,13856,0,0,13,0,152,32195,115435,1770,5.60228700134275,0,16.1822670767098,1.77415861740373,1.44756789535236,27.8901546324772,7.66751851691428,9.10469095161779,2.24975094208862,28.0816043660935,0,0,0.60568411243982,1.38841435005436,53.6667184345395,0,0,0,0.177046125174717,0,0,0,0,0.611896257182792,43.0377387793136,0,0,0.0403789408293213,0,0.472123000465911
"X Región","Salmón Atlántico","Semana 31 - Agosto 2025",104292,8657,0,4749,2002,2106,21806,13540,10429,3361,32240,0,0,0,1091,9872,0,0,0,1,0,0,0,0,0,10805,0,0,14,0,23,21806,98890,1728,8.75417130144605,0,4.802305592072,2.02447163515017,2.12963899282031,22.0507634745677,13.6919809889777,10.5460612802103,3.39872585701284,32.6018808777429,0,0,0,5.00321012565349,45.2719435017885,0,0,0,0.00458589379069981,0,0,0,0,0,49.5505824085114,0,0,0.0642025130697973,0,0.105475557186096
"X Región","Salmón Atlántico","Semana 32 - Agosto 2024",117292,3473,0,18398,2037,1652,32501,13265,11366,2642,31118,0,0,277,476,14120,0,0,0,43,0,0,0,1,2055,15379,0,0,15,0,135,32501,116452,876,2.98234465702607,0,15.7987840483633,1.74921856215436,1.41861024284684,27.9093532099062,11.390959365232,9.760244564284,2.26874592106619,26.721739429121,0,0,0.852281468262515,1.4645703209132,43.4448170825513,0,0,0,0.132303621427033,0,0,0,0.00307682840527984,6.32288237285007,47.3185440447986,0,0,0.0461524260791976,0,0.415371834712778
"X Región","Salmón Atlántico","Semana 32 - Agosto 2025",96403,7135,0,4255,1300,1755,19412,6390,10765,3849,36742,0,0,132,811,8789,0,0,0,0,0,0,0,0,0,9658,0,0,17,0,5,19412,91603,872,7.78904621027696,0,4.64504437627589,1.41916749451437,1.9158761175944,21.19144569501,6.97575406918987,11.7517985218825,4.20182745106601,40.11004006419,0,0,0.679991757675664,4.17782814753761,45.276117865238,0,0,0,0,0,0,0,0,0,49.7527302699361,0,0,0.0875746960642901,0,0.0257572635483206
"X Región","Salmón Atlántico","Semana 33 - Agosto 2024",146509,4726,0,40201,1556,1320,31137,13722,12629,2335,38027,0,0,343,478,12936,0,0,0,544,0,0,0,0,3735,12956,0,0,8,0,137,31137,145653,878,3.24469801514559,0,27.6005300268446,1.06829244849059,0.906263516714383,21.3775205454059,9.42102119420815,8.67060753983783,1.60312523600612,26.1079414773468,0,0,1.1015833253043,1.53515110640075,41.5454282686193,0,0,0,1.74711757715901,0,0,0,0,11.9953752770016,41.6096605324855,0,0,0.025692905546456,0,0.439991007483059
"X Región","Salmón Atlántico","Semana 33 - Agosto 2025",112282,10872,0,5259,680,1671,25271,13932,11643,3792,34112,0,0,312,805,9197,0,0,0,110,0,0,0,0,0,14829,0,0,11,0,7,25271,107232,872,10.1387645478962,0,4.90431960608773,0.634139062966279,1.55830349149508,23.5666592062071,12.9923903312444,10.8577663384064,3.53625783348254,31.8113995822143,0,0,1.23461675438249,3.18546951050611,36.3934945194096,0,0,0,0.435281548019469,0,0,0,0,0,58.6799097780064,0,0,0.0435281548019469,0,0.0276997348739662
"X Región","Salmón Atlántico","Semana 34 - Agosto 2024",133315,9209,0,31179,1043,1581,30655,18495,9759,2835,28129,0,0,1076,412,11981,0,0,0,1214,0,0,0,1,3604,12087,0,0,9,0,271,30655,132885,875,6.93005230086165,0,23.4631448244723,0.784889189901042,1.1897505361779,23.0688189035632,13.9180494412462,7.34394401173947,2.13342363697934,21.1679271550589,0,0,3.51003099005056,1.34398956124613,39.0833469254608,0,0,0,3.9602022508563,0,0,0,0.00326211058554885,11.7566465503181,39.429130647529,0,0,0.0293589952699396,0,0.884031968683738
"X Región","Salmón Atlántico","Semana 35 - Septiembre 2024",156308,9583,0,40226,5240,1556,33231,25280,10119,2044,28746,0,280,1751,471,12668,0,0,0,1058,0,0,1,2,2504,14184,0,0,14,3,295,33231,156025,1682,6.14196442877744,0,25.7817657426694,3.3584361480532,0.997276077551674,21.29850985419,16.2025316455696,6.48549911873097,1.31004646691235,18.4239705175453,0,0.842586741295778,5.26917637146038,1.41735126839397,38.1210315669104,0,0,0,3.18377418675333,0,0,0.00300923836177064,0.00601847672354127,7.53513285787367,42.6830369233547,0,0,0.0421293370647889,0.00902771508531191,0.887725316722338
"X Región","Salmón Atlántico","Semana 36 - Septiembre 2024",203995,28366,0,44368,1690,1992,29436,24690,12836,2554,57755,0,26,938,159,11511,0,0,0,1977,0,0,3,0,716,13849,0,0,11,0,246,29436,203687,867,13.9262692268039,0,21.7824407055924,0.829704399397114,0.977971102721332,14.4515850299725,12.121539420778,6.30182584062802,1.25388463672203,28.3547796373848,0,0.0883272183720614,3.18657426280745,0.540154912352222,39.1051773338769,0,0,0,6.71626579698329,0,0,0.0101916021198532,0,2.43239570593831,47.0478325859492,0,0,0.0373692077727952,0,0.835711373827966
"X Región","Salmón Atlántico","Semana 37 - Septiembre 2024",204671,29624,0,44475,69,2125,24531,31652,12094,2840,57044,0,0,1538,417,9173,0,0,0,1317,0,0,60,0,559,11233,0,0,8,0,226,24531,204454,866,14.4893227816526,0,21.7530593678774,0.0337484226280728,1.03935359542978,11.9982979056414,15.4812329423733,5.91526700382482,1.3890655110685,27.9006524695041,0,0,6.26961803432392,1.69988993518405,37.3935020993844,0,0,0,5.36871713342302,0,0,0.244588479882598,0,2.27874933757287,45.791039908687,0,0,0.0326117973176797,0,0.92128327422445
"X Región","Salmón Atlántico","Semana 38 - Septiembre 2024",127773,34988,0,15355,151,1955,22315,8883,9578,2597,32021,0,0,246,211,7707,0,0,0,3954,0,0,0,2,85,9847,0,0,9,0,254,22315,127843,858,27.3679434931909,0,12.0108257784939,0.118113623741621,1.52921943321105,17.455003402611,6.94836635560805,7.49200190859101,2.03139788647012,25.0471281180823,0,0,1.10239749047726,0.945552319067892,34.5373067443424,0,0,0,17.7190230786467,0,0,0,0.00896258122339234,0.380909701994174,44.1272686533722,0,0,0.0403316155052655,0,1.13824781537083
"X Región","Salmón Atlántico","Semana 39 - Septiembre 2024",160024,30974,0,21030,39,2195,20497,19387,11530,2877,51536,0,0,133,439,7922,0,0,0,1242,0,0,51,0,180,10247,0,0,15,0,268,20497,160065,875,19.350888701465,0,13.1384125199138,0.0243651016774435,1.37131790210227,12.8054227969887,12.1119545184769,7.20332364976728,1.7973948083591,32.1969200012495,0,0,0.6488754451871,2.14177684539201,38.6495584719715,0,0,0,6.05942333024345,0,0,0.248816900034151,0,0.878177294238181,49.9926818558814,0,0,0.0731814411865151,0,1.30750841586574
"X Región","Salmón Atlántico","Semana 4 - Enero 2024",138232,3020,0,29457,2242,2694,29665,14058,24570,4060,27965,0,0,47,206,17208,0,0,0,270,0,0,162,7,875,10788,0,0,86,1,15,29665,137731,897,2.19267993407439,0,21.387341992725,1.62781073251483,1.95598666966769,21.5383610080519,10.2068524878205,17.8391211854993,2.94777501070928,20.3040709789372,0,0,0.15843586718355,0.6944210348896,58.0077532445643,0,0,0,0.91016349233103,0,0,0.546098095398618,0.0235968312826563,2.94960391033204,36.3660879824709,0,0,0.289903927186921,0.00337097589752233,0.050564638462835
"X Región","Salmón Atlántico","Semana 4 - Enero 2025",103681,87,0,21854,6766,1605,20070,4747,11553,3203,33609,0,0,50,411,11764,0,0,0,0,0,0,0,0,0,7761,0,0,67,0,17,20070,103494,756,0.0840628442228535,0,21.1161999729453,6.5375770576072,1.55081453997333,19.3924285465824,4.58673932788374,11.1629659690417,3.09486540282528,32.4743463389182,0,0,0.249128051818635,2.04783258594918,58.6148480318884,0,0,0,0,0,0,0,0,0,38.6696562032885,0,0,0.333831589436971,0,0.0847035376183358
"X Región","Salmón Atlántico","Semana 40 - Octubre 2024",146662,13908,0,33069,5,2278,18106,15646,9741,2424,51875,0,0,1047,385,6516,0,0,0,583,0,0,49,0,314,8664,0,0,17,0,531,18106,147052,1720,9.45787884557843,0,22.4879634415037,0.0034001577673204,1.54911187879118,12.3126513070206,10.639773685499,6.62418736229361,1.64839648559693,35.2766368359492,0,0,5.78261349828786,2.12636695018226,35.9880702529548,0,0,0,3.21992709599028,0,0,0.270628520932288,0,1.73423174638241,47.85154092566,0,0,0.0938915276703855,0,2.93272948193969
"X Región","Salmón Atlántico","Semana 41 - Octubre 2024",229964,16911,0,46319,20,2021,19489,86235,10800,2503,45851,0,0,3350,622,6259,0,0,0,400,0,0,49,0,741,7742,0,0,16,0,310,19489,230149,837,7.34784856766703,0,20.1256577260818,0.00869002255060852,0.878126778738991,8.46799247444047,37.4692047325863,4.6926121773286,1.08755632220866,19.9223111983976,0,0,17.1891836420545,3.19154394786803,32.1155523628714,0,0,0,2.05243983785725,0,0,0.251423880137513,0,3.80214479963056,39.7249730617271,0,0,0.0820975935142901,0,1.59064087433937
"X Región","Salmón Atlántico","Semana 42 - Octubre 2024",135525,15663,0,32326,18,1900,21886,7376,7874,2444,46425,0,0,5738,655,6455,0,0,0,3,0,1,115,0,128,8247,0,0,27,0,517,21886,135912,837,11.5243687091648,0,23.7845076225793,0.0132438636764966,1.39796338807464,16.1030666902113,5.42704102654659,5.79345458826299,1.79822237918653,34.1581317322974,0,0,26.2176733985196,2.99278077309696,29.4937402905967,0,0,0,0.0137073928538792,0,0.00456913095129306,0.525450059398702,0,0.584848761765512,37.6816229553139,0,0,0.123366535684913,0,2.36224070181851
"X Región","Salmón Atlántico","Semana 43 - Octubre 2024",106004,11703,0,11025,86,2076,16947,8176,11552,2662,41940,0,0,2692,972,5770,0,0,0,29,0,0,261,0,40,6880,0,0,27,0,276,16947,106167,837,11.0231992992173,0,10.3845827799599,0.0810044552450385,1.95540987312442,15.962587244624,7.7010747219004,10.8809705464033,2.50737046351503,39.5038006160106,0,0,15.8848173718062,5.73552841210834,34.0473240101493,0,0,0,0.171121732460022,0,0,1.5400955921402,0,0.236029975806927,40.5971558387915,0,0,0.159320233669676,0,1.6286068330678
"X Región","Salmón Atlántico","Semana 44 - Noviembre 2024",86563,12437,0,8010,2,1688,21525,5149,9296,2128,26377,0,0,7679,1179,5726,0,0,0,2,0,0,320,0,57,6394,0,0,8,0,160,21525,86612,1614,14.3594421096384,0,9.24814113517757,0.00230914884773472,1.94892162748811,24.852214473745,5.94490370849305,10.732923844271,2.45693437398975,30.4542095783494,0,0,35.6747967479675,5.47735191637631,26.6016260162602,0,0,0,0.00929152148664344,0,0,1.48664343786295,0,0.264808362369338,29.7049941927991,0,0,0.0371660859465738,0,0.743321718931475
"X Región","Salmón Atlántico","Semana 45 - Noviembre 2024",84875,11897,0,10101,213,1694,17324,8038,10530,2143,22936,0,0,3034,1103,6764,0,0,0,2,0,0,70,0,93,6056,0,0,11,0,191,17324,84876,803,14.0169187991894,0,11.9008907111551,0.250954333380461,1.99585277345775,20.4109524482775,9.47028606437627,12.4063339459918,2.52485979546633,27.0229511287054,0,0,17.513276379589,6.3668898637728,39.0441006695913,0,0,0,0.0115446779034865,0,0,0.404063726622027,0,0.536827522512122,34.9572846917571,0,0,0.0634957284691757,0,1.10251673978296
"X Región","Salmón Atlántico","Semana 46 - Noviembre 2024",85176,9042,0,14958,273,1627,18470,4711,9834,2100,23996,0,0,641,3956,7580,0,0,0,0,0,0,10,0,68,6101,0,0,23,0,91,18470,85011,797,10.6362706002753,0,17.5953700109398,0.321134911952571,1.91386996976862,21.7266000870476,5.54163578830975,11.5679147404454,2.47026855348131,28.2269353377798,0,0,3.47049269085003,21.4185165132648,41.0395235517055,0,0,0,0,0,0,0.0541418516513265,0,0.36816459122902,33.0319436924743,0,0,0.124526258798051,0,0.492690850027071
"X Región","Salmón Atlántico","Semana 47 - Noviembre 2024",115407,7572,0,29154,90,2340,22493,13438,10431,2801,26939,0,0,349,2922,9967,0,0,0,273,0,0,0,0,89,8780,0,0,19,0,94,22493,115258,802,6.56960905099863,0,25.2945565600652,0.0780856860261327,2.03022783667945,19.5153481753978,11.6590605424352,9.05013101042878,2.43020007287997,23.3727810650888,0,0,1.5515938291913,12.9907082203352,44.3115635975637,0,0,0,1.21371093229005,0,0,0,0,0.395678655581737,39.0343662472769,0,0,0.0844707242253145,0,0.417907793535767
"X Región","Salmón Atlántico","Semana 48 - Diciembre 2024",157716,3821,0,71378,46,1682,31644,6269,8864,2237,31384,0,0,52,1832,20174,0,0,0,237,0,0,0,0,88,9177,0,0,15,0,69,31644,157325,1572,2.42873033529318,0,45.3697759415223,0.0292388368027968,1.06912442396313,20.1137772127761,3.98474495471158,5.63419672652153,1.42189734625775,19.9485142221516,0,0,0.164328150676274,5.78940715459487,63.7530021489066,0,0,0,0.748957148274554,0,0,0,0,0.278093793452155,29.0007584376185,0,0,0.0474023511566174,0,0.21805081532044
"X Región","Salmón Atlántico","Semana 49 - Diciembre 2024",122526,2403,0,44148,174,1484,32527,3796,12313,2331,23228,0,1,18,1786,22206,0,0,0,3,0,0,0,0,34,8370,0,0,23,0,86,32527,122404,779,1.9631711381981,0,36.0674487761838,0.142152217247802,1.21237868043528,26.5734779909153,3.10120584294631,10.0593117871965,1.90434953106108,18.9765040358158,0,0.00307436898576567,0.0553386417437821,5.49082300857749,68.2694376979125,0,0,0,0.00922310695729702,0,0,0,0,0.104528545516033,25.7324684108587,0,0,0.0707104866726104,0,0.264395732775848
"X Región","Salmón Atlántico","Semana 5 - Febrero 2024",111491,3173,0,34786,1023,2617,17986,8036,12874,3336,27268,0,1,131,261,9625,0,0,0,259,0,0,345,4,57,7216,0,0,59,0,28,17986,111099,1776,2.85601130523227,0,31.3108128786038,0.920800367240029,2.35555675568637,16.1891646189435,7.23318841753751,11.5878630770754,3.0027272972754,24.5438752824058,0,0.00555987990659402,0.728344267763816,1.45112865562104,53.5138441009674,0,0,0,1.44000889580785,0,0,1.91815856777494,0.0222395196263761,0.316913154675859,40.1200934059824,0,0,0.328032914489047,0,0.155676637384632
"X Región","Salmón Atlántico","Semana 5 - Febrero 2025",145016,145,0,59239,2342,1734,36948,8176,11781,2614,21869,0,0,5,507,10878,0,0,0,1,0,0,17712,0,0,7747,0,0,63,0,35,36948,144848,1504,0.100104937589749,0,40.8973544681321,1.61686733679443,1.19711697779742,25.508118855628,5.644537722302,8.13335358444714,1.8046503921352,15.097895725174,0,0,0.0135325322074267,1.37219876583306,29.4413770704774,0,0,0,0.00270650644148533,0,0,47.9376420915882,0,0,20.9673054021869,0,0,0.170509905813576,0,0.0947277254519866
"X Región","Salmón Atlántico","Semana 50 - Diciembre 2024",139674,3580,0,61698,503,1694,27464,6425,11373,2482,24365,0,0,23,1176,19824,0,0,0,10,0,0,2,0,3,6251,0,0,63,0,112,27464,139584,781,2.5647638697845,0,44.201341127923,0.36035648784961,1.21360614397066,19.6756075194865,4.60296309032554,8.14778198074278,1.77814076111875,17.4554390187987,0,0,0.0837459947567725,4.28196912321585,72.1817652199243,0,0,0,0.036411302068162,0,0,0.00728226041363239,0,0.0109233906204486,22.760704922808,0,0,0.22939120302942,0,0.407806583163414
"X Región","Salmón Atlántico","Semana 51 - Diciembre 2024",109696,1687,0,36127,571,1759,22019,6617,12670,3324,24673,0,0,30,1003,12024,0,0,0,60,0,0,0,4,12,8749,0,0,59,0,78,22019,109447,776,1.54138532805833,0,33.008670863523,0.521713706177419,1.60717059398613,20.11841347867,6.04584867561468,11.5763794347949,3.0370864436668,22.5433314755087,0,0,0.136245969390072,4.55515690994141,54.6073845315409,0,0,0,0.272491938780144,0,0,0,0.0181661292520096,0.0544983877560289,39.7338662064581,0,0,0.267950406467142,0,0.354239520414188
"X Región","Salmón Atlántico","Semana 52 - Diciembre 2024",132577,418,0,35524,9169,1433,26554,8010,14004,4526,32722,0,0,9,1347,14892,0,0,0,88,0,0,0,0,2,10107,0,0,23,0,86,26554,132360,774,0.315805379268661,0,26.8389241462678,6.92731943185252,1.08265336959807,20.0619522514355,6.05167724388033,10.5802357207616,3.41946207313388,24.7219703838018,0,0,0.0338931987647812,5.07268208179559,56.0819462227913,0,0,0,0.331400165700083,0,0,0,0,0.00753182194772915,38.0620622128493,0,0,0.0866159523988853,0,0.323868343752354
"X Región","Salmón Atlántico","Semana 6 - Febrero 2024",84847,2099,0,18897,1565,2871,14599,13133,8603,3336,19382,0,0,157,265,7373,0,0,0,67,0,0,221,0,60,6437,0,0,17,0,2,14599,84485,886,2.48446469787536,0,22.3672841332781,1.85239983429011,3.39823637332071,17.2799905308635,15.5447712611706,10.1828726992957,3.94862993430787,22.941350535598,0,0,1.07541612439208,1.81519282142613,50.5034591410371,0,0,0,0.458935543530379,0,0,1.51380231522707,0,0.410987053907802,44.0920611000753,0,0,0.116446331940544,0,0.0136995684635934
"X Región","Salmón Atlántico","Semana 6 - Febrero 2025",194426,571,0,120873,102,1659,22885,8515,8589,2691,28168,0,0,3,399,13010,0,0,0,0,0,0,890,3,0,8480,0,0,71,0,29,22885,194053,751,0.294249509154715,0,62.2886530999263,0.0525629596038196,0.854921078262124,11.7931699071903,4.38797648065219,4.42611039252163,1.38673455190077,14.5156220207881,0,0,0.0131090233777584,1.74350010924186,56.8494647148787,0,0,0,0,0,0,3.88901026873498,0.0131090233777584,0,37.0548394144636,0,0,0.310246886606948,0,0.126720559318331
"X Región","Salmón Atlántico","Semana 7 - Febrero 2024",84454,1562,0,9311,3767,1995,15016,8632,8382,2976,32536,0,0,18,123,7207,0,0,0,63,0,0,297,0,67,7180,0,0,47,0,14,15016,84177,888,1.85561376623068,0,11.0612162467182,4.47509414685722,2.3700060586621,17.8386019934186,10.2545826056999,9.95758936526605,3.53540753412452,38.6518882830227,0,0,0.119872136387853,0.819126265316995,47.9954714970698,0,0,0,0.419552477357485,0,0,1.97789025039957,0,0.446190729888119,47.815663292488,0,0,0.312999467234949,0,0.093233883857219
"X Región","Salmón Atlántico","Semana 7 - Febrero 2025",89551,157,0,15899,2004,1637,23549,15479,8738,2789,19042,0,0,0,302,14336,0,0,0,1,0,0,0,0,0,8817,0,0,57,0,36,23549,89294,747,0.175823683562165,0,17.8052276748718,2.24427173158331,1.83326987255583,26.3724326382512,17.3348713239411,9.78565189150447,3.12339014939414,21.325061034336,0,0,0,1.28243237504777,60.8773196314069,0,0,0,0.00424646481803898,0,0,0,0,0,37.4410803006497,0,0,0.242048494628222,0,0.152872733449403
"X Región","Salmón Atlántico","Semana 8 - Febrero 2024",79339,1596,0,9220,8077,2545,18306,8218,7855,3339,19745,0,0,75,87,10041,0,0,0,2,0,0,365,0,130,7545,0,0,45,0,16,18306,78901,899,2.02278805084853,0,11.6855299679345,10.2368791270073,3.22556114624656,23.2012268539055,10.4155840863867,9.95551387181404,4.23188552743311,25.0250313684237,0,0,0.409701737135366,0.475254015077024,54.8508685676827,0,0,0,0.0109253796569431,0,0,1.99388178739211,0,0.7101496777013,41.2159947558178,0,0,0.245821042281219,0,0.0874030372555446
"X Región","Salmón Atlántico","Semana 8 - Febrero 2025",80664,104,0,9704,4322,1385,21535,9059,11134,2974,20190,0,0,0,336,14502,0,0,0,0,0,0,1,0,0,6595,0,0,85,0,16,21535,80407,742,0.129341972713818,0,12.0686009924509,5.3751539045108,1.72248684815999,26.7824940614623,11.2664320270623,13.8470531172659,3.69868295048939,25.1097541258846,0,0,0,1.56025075458556,67.3415370327374,0,0,0,0,0,0,0.00464360343626654,0,0,30.6245646621778,0,0,0.394706292082656,0,0.0742976549802647
"X Región","Salmón Atlántico","Semana 9 - Marzo 2024",73129,1393,0,6344,5933,2274,21199,3862,9544,3596,18719,0,0,98,105,11644,0,0,0,16,0,0,136,0,447,8683,0,0,18,0,52,21199,72864,1787,1.91178085199824,0,8.70663153271849,8.14256697408871,3.12088274044796,29.0939284145806,5.30028546332894,13.0983750548968,4.93522178304787,25.6903271848924,0,0,0.462285956884759,0.495306382376527,54.927119203736,0,0,0,0.0754752582668994,0,0,0.641539695268645,0,2.1085900278315,40.959479220718,0,0,0.0849096655502618,0,0.245294589367423
"X Región","Salmón Atlántico","Semana 9 - Marzo 2025",93713,185,0,27539,982,1029,24900,8290,7916,2067,20521,0,0,0,88,17640,0,0,0,0,0,0,0,0,0,7086,0,0,69,0,17,24900,93429,1464,0.198011324107076,0,29.4758586734312,1.05106551498999,1.10137109462801,26.6512538933308,8.87304798296032,8.47274400881953,2.21237517259095,21.9642723351422,0,0,0,0.353413654618474,70.8433734939759,0,0,0,0,0,0,0,0,0,28.4578313253012,0,0,0.27710843373494,0,0.0682730923694779
"X Región","Salmón coho","Semana 1 - Enero 2024",1122756,7479,0,943039,79755,1661,26139,11899,16607,12537,23285,0,0,0,13816,1964,0,0,0,0,0,0,0,8211,1832,291,0,0,2,0,23,26139,1122401,878,0.666339392071105,0,84.0197932824365,7.1057491930246,0.14798632574276,2.32884682034318,1.06013804335527,1.47959597327515,1.11698047311077,2.07457049664068,0,0,0,52.8558858410804,7.5136768812885,0,0,0,0,0,0,0,31.4128314013543,7.00868434140556,1.11327900837829,0,0,0.00765140211943839,0,0.0879911243735415
